央视频道,#genre#
长子综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd$IPV4『线路2』
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8$IPV4『线路3』
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd$IPV4『线路4』
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8$IPV4『线路1』
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd$IPV4『线路2』
高平综合,https://live.gprmt.cn/gpnews/hd/live.m3u8?fbl=$IPV4『线路3』
高平综合,http://live.gprmt.cn/gpnews/playlist.m3u8$IPV4『线路4』
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8$IPV4
四川,#genre#
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd$IPV4
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8$IPV4
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd$IPV4
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8$IPV4
什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd$IPV4
仁寿综合,https://play.scrstv.com.cn/DT/live.m3u8?auth_key=60001724663204-0-0-c1cc4ded9841ac34f63cdbd3aec647ef$IPV4
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd$IPV4『线路1』
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8$IPV4『线路2』
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd$IPV4『线路3』
凉山新闻综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd$IPV4『线路4』
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd$IPV4
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd$IPV4『线路1』
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8$IPV4『线路2』
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd$IPV4『线路3』
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8$IPV4『线路1』
剑阁综合,https://tvfile.scjgtv.cn/nmip-media/channellive/channel104126/playlist.m3u8$IPV4『线路2』
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd$IPV4
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$IPV4『线路1』
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8$IPV4『线路2』
叙州新闻综合,http://2061827161.cloudvdn.com/a.m3u8?domain=pili-live-hls.ybcxjd.com&player=IjsAAN-1KyqjjPYX&secondToken=secondToken%3AMHl3QtaAs-H2KkHpuGUAlKuJ9a8&streamid=jdh-live%3Ajdh-live%2F2108111201035597&v3=1$IPV4『线路3』
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8$IPV4『线路1』
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd$IPV4『线路2』
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd$IPV4『线路3』
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8$IPV4
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8$IPV4『线路1』
四川科教,http://wouu.net:9977/udp/239.93.42.44:5140$IPV4『线路2』
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8$IPV4『线路1』
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd$IPV4『线路2』
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b$IPV4
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$IPV4
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$IPV4
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd$IPV4『线路1』
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8$IPV4『线路2』
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8$IPV4『线路3』
康定综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8$IPV4
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8$IPV4『线路1』
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd$IPV4『线路2』
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8#http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd$IPV4『线路1』
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd$IPV4『线路2』
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8$IPV4『线路3』
德阳新闻综合,@https://live3.rxip.sc96655.com/live/dyxwgq-HD-_2000.m3u8$IPV4『线路4』
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8#@https://live3.rxip.sc96655.com/live/dyxwgq-HD-_2000.m3u8$IPV4『线路5』
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8$IPV4『线路1』
旺苍新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路2』
昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8$IPV4
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8$IPV4
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd#http://live.spccmc.com:90/live/spxwzh.m3u8$IPV4『线路1』
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8$IPV4『线路2』
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd$IPV4『线路3』
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8$IPV4『线路1』
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd$IPV4『线路2』
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd$IPV4
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8#http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd$IPV4『线路1』
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd$IPV4『线路2』
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8$IPV4『线路3』
沐川综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$IPV4『线路1』
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd$IPV4『线路2』
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01$IPV4『线路3』
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8"$IPV4『线路1』
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8&quot;$IPV4『线路2』
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8&amp;quot;$IPV4『线路3』
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd#http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8#http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8$IPV4『线路1』
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd$IPV4『线路2』
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8$IPV4『线路3』
泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8$IPV4『线路4』
泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8$IPV4『线路5』
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd$IPV4『线路1』
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv$IPV4『线路2』
筠连综合,http://live.dameijunlian.cn:80/live1/live1.m3u8$IPV4『线路1』
筠连综合,http://live.dameijunlian.cn/live1/live1.m3u8$IPV4『线路2』
绵阳科技,http://livepull.myntv.cn:80/rtmp/mykj.m3u8$IPV4
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8$IPV4『线路1』
荥经综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8$IPV4『线路2』
荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8$IPV4『线路3』
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8$IPV4
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8#http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd$IPV4
西昌综合,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8$IPV4
金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8$IPV4
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8$IPV4『线路1』
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd$IPV4『线路2』
金川乡村,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8$IPV4『线路3』
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd#http://live.jinchuanrmt.com:90/live/zhxw.m3u8$IPV4『线路1』
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8$IPV4『线路2』
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8$IPV4『线路3』
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd$IPV4『线路4』
金川新闻综合,rtmp://139.203.180.9/live/zhxw$IPV4『线路5』
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd$IPV4『线路1』
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$IPV4『线路2』
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8$IPV4『线路3』
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8$IPV4
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8$IPV4
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd$IPV4『线路1』
青神综合,http://lmt.scqstv.com:80/live1/live1.m3u8$IPV4『线路2』
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd$IPV4『线路1』
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8$IPV4『线路2』
马尔康综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8$IPV4『线路3』
天津频道,#genre#
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd$IPV4『线路1』
津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1$IPV4『线路2』
津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;wsiphost=local&amp;wsBindIP=1$IPV4『线路3』
津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;amp;wsiphost=local&amp;amp;wsBindIP=1$IPV4『线路4』
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002$IPV4
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002$IPV4
新疆频道,#genre#
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8$IPV4『线路1』
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$IPV4『线路2』
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8$IPV4
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8$IPV4『线路1』
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$IPV4『线路2』
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8$IPV4『线路1』
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$IPV4『线路2』
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8$IPV4
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$IPV4『线路1』
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd$IPV4『线路2』
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv$IPV4
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8$IPV4
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8$IPV4
兵团五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=$IPV4『线路1』
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$IPV4『线路2』
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$IPV4
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd$IPV4
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$IPV4『线路1』
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路2』
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$IPV4『线路3』
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$IPV4
可克达拉综合,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8$IPV4『线路1』
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8$IPV4『线路2』
石河子影视文体,http://124.88.144.73:1935/live/jjsh/HasBahCa.m3u8$IPV4『线路1』
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8$IPV4『线路2』
石河子教育,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8$IPV4
云南,#genre#
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8$IPV4
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund$IPV4
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8$IPV4『线路1』
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund$IPV4『线路2』
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund$IPV4
广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8$IPV4『线路1』
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund$IPV4『线路2』
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund$IPV4
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8$IPV4『线路1』
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund$IPV4『线路2』
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund$IPV4
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8$IPV4『线路1』
施甸综合,http://live.ynurl.com/video/s10048TV/index.m3u8?zyund$IPV4『线路2』
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8$IPV4
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund$IPV4
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8$IPV4『线路1』
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund$IPV4『线路2』
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund$IPV4
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund$IPV4
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund$IPV4
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund$IPV4
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund$IPV4
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8$IPV4『线路1』
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund$IPV4『线路2』
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8$IPV4『线路1』
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund$IPV4『线路2』
西双版纳综合,http://m3u8channel.xsbnrtv.cn/nmip-media/channellive/channel106885/playlist.m3u8$IPV4
通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8$IPV4『线路1』
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund$IPV4『线路2』
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8$IPV4『线路1』
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund$IPV4『线路2』
陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8$IPV4『线路1』
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8$IPV4『线路2』
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund$IPV4『线路3』
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund$IPV4
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund$IPV4『线路1』
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8$IPV4『线路2』
港·澳·台,#genre#
TVB翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$IPV4『线路1』
TVB翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$IPV4『线路2』
TVB翡翠台,http://mzitv.cn:32/tsfile/live/1016_1.m3u8$IPV4『线路3』
TVB翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS$IPV4『线路4』
民视,http://37.27.111.214:8080/live/6/hls.m3u8$IPV4
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklistw70581102.m3u8$IPV4
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8$IPV4
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8$IPV4『线路1』
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8$IPV4『线路2』
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8$IPV4
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8$IPV4
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$IPV4『线路1』
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport$IPV4『线路2』
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$IPV4『线路3』
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8$IPV4『线路4』
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721$IPV4『线路5』
纬来体育,rtmp://220.130.201.73/sat/tv721$IPV4『线路6』
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8$IPV4『线路1』
中华小当家,http://cdn.jdshipin.com:8880/huya.php?id=11342413%24%E8%AE%A2%E9%98%85%E6%BA%90$IPV4『线路2』
中视,http://37.27.111.214:8080/live/7/hls.m3u8$IPV4
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8$IPV4
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$IPV4
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8$IPV4
華視,rtmp://f13h.mine.nu:1935/sat/tv111$IPV4
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u$IPV4『线路1』
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8$IPV4『线路2』
影视轮播,#genre#
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519$IPV4
特辑影院,http://zzy789.xyz/douyu1.php?id=3637778$IPV4
吃米滴虫,http://zzy789.xyz/douyu1.php?id=315457$IPV4
喜剧电影,http://6666666.mghost.site/1/yy2.php?id=11354658051$IPV4『线路1』
喜剧电影,http://6666666.mghost.site/1/yy2.php?id=1354930945$IPV4『线路2』
华语经典,http://zzy789.xyz/douyu1.php?id=434971$IPV4
林正英电影,http://6666666.mghost.site/1/yy2.php?id=1382841203$IPV4
古墓系列,http://124.248.69.76:26781/huya/11352913$IPV4
国产喜剧,http://124.248.69.76:26781/huya/11602044$IPV4
女神系列,http://124.248.69.76:26781/huya/11336571$IPV4
埋堆堆1,http://www.52sw.top:678/play/huya.php?id=23903123$IPV4
埋堆堆2,http://www.52sw.top:678/play/huya.php?id=23734169$IPV4
埋堆堆3,http://www.52sw.top:678/play/huya.php?id=23735126$IPV4
埋堆堆4,http://www.52sw.top:678/play/huya.php?id=23865152$IPV4
埋堆堆5,http://www.52sw.top:678/play/huya.php?id=23903130$IPV4
埋堆堆6,http://www.52sw.top:678/play/huya.php?id=23740156$IPV4
邱淑贞,http://124.248.69.76:26781/huya/11352949$IPV4
五福星,http://124.248.69.76:26781/huya/11282233$IPV4
甄子丹,http://124.248.69.76:26781/huya/11352935$IPV4
赌片,http://124.248.69.76:26781/huya/11342399$IPV4
